age,job,marital,education,default,housing,loan,month,day_of_week,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,y,year,previous_cat,campaign_cat
44,3,1,2,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
29,2,3,2,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
25,1,2,2,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
54,7,1,6,1,1,1,3,3,6,0,1.4,93.918,-42.7,4.962,0,2008,1,5
26,3,2,2,1,2,2,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
52,2,1,2,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
29,5,1,5,1,2,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
50,3,2,2,1,2,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
32,3,2,6,1,1,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
32,3,3,2,1,1,1,3,3,3,0,1.4,93.918,-42.7,4.962,0,2008,1,3
29,2,3,2,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
44,3,1,2,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,1,2008,1,1
24,2,2,2,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
28,10,1,6,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
28,10,1,6,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
39,5,1,5,1,2,1,3,3,8,0,1.4,93.918,-42.7,4.962,0,2008,1,5
39,2,1,4,1,1,1,3,3,5,0,1.4,93.918,-42.7,4.962,0,2008,1,5
32,5,2,6,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
40,3,1,2,1,1,2,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
27,4,1,1,1,2,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
36,5,1,5,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
31,3,2,2,1,1,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
51,7,1,6,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
29,3,1,6,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
33,3,2,6,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
28,5,2,6,1,1,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
41,9,1,1,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
29,3,1,6,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
35,7,1,6,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
26,2,1,2,1,2,1,3,3,6,0,1.4,93.918,-42.7,4.962,0,2008,1,5
51,1,1,1,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
30,4,1,4,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
25,4,1,4,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
30,4,1,4,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
28,2,1,2,1,2,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
37,4,1,3,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
55,7,3,3,1,2,2,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
37,4,1,3,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
37,4,1,3,1,1,2,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
28,4,1,1,1,1,2,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
39,5,1,5,1,2,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
44,1,1,1,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
45,9,1,4,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
28,2,2,6,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
34,5,1,5,1,2,1,3,3,5,0,1.4,93.918,-42.7,4.962,0,2008,1,5
45,9,1,4,1,2,2,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
30,3,1,6,1,2,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
39,5,1,5,1,2,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
56,4,1,5,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
26,4,2,4,1,2,2,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
37,10,3,6,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
34,4,2,2,1,1,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
37,10,3,6,1,1,2,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
29,7,2,2,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
27,3,1,6,1,1,1,3,3,6,0,1.4,93.918,-42.7,4.962,0,2008,1,5
26,7,2,6,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
30,4,1,4,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
32,3,2,2,1,2,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
45,5,1,5,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
39,3,3,2,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
29,3,2,2,1,2,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
30,4,1,4,1,1,2,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
39,1,1,1,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
39,1,1,1,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
33,2,1,2,1,2,2,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
45,4,3,5,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
45,4,3,5,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
34,9,2,6,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
26,2,2,6,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
35,5,2,2,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
39,2,1,3,1,2,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
52,1,1,1,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
25,2,2,2,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
36,3,3,2,1,2,1,3,3,4,0,1.4,93.918,-42.7,4.962,0,2008,1,4
39,3,1,4,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
36,3,1,6,1,2,1,3,3,3,0,1.4,93.918,-42.7,4.962,0,2008,1,3
39,3,1,4,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
39,10,3,1,1,2,2,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
49,2,1,2,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
41,3,3,2,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
24,5,2,5,1,2,1,3,3,5,0,1.4,93.918,-42.7,4.962,0,2008,1,5
29,5,1,5,1,1,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
60,3,1,1,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
42,4,1,3,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
42,8,1,2,1,1,1,3,3,3,0,1.4,93.918,-42.7,4.962,0,2008,1,3
40,2,1,2,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
34,4,1,1,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
38,4,2,6,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
29,10,1,5,1,1,1,3,3,4,0,1.4,93.918,-42.7,4.962,0,2008,1,4
38,4,2,6,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
34,4,1,1,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
28,5,2,6,1,2,1,3,3,7,0,1.4,93.918,-42.7,4.962,0,2008,1,5
33,3,2,6,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
36,4,1,2,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
32,9,2,6,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
34,7,1,6,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
29,2,2,2,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
38,2,1,2,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
57,4,1,4,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
27,4,2,4,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
57,4,1,4,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
57,4,1,4,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
57,1,1,6,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
21,4,2,4,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
21,4,2,4,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
21,4,2,4,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
57,1,1,6,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
30,3,1,6,1,1,1,3,3,6,0,1.4,93.918,-42.7,4.962,0,2008,1,5
34,4,1,1,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
27,5,2,6,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
40,4,1,3,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
34,4,2,4,1,1,1,3,3,3,0,1.4,93.918,-42.7,4.962,0,2008,1,3
27,4,2,1,1,2,1,3,3,5,0,1.4,93.918,-42.7,4.962,0,2008,1,5
30,5,2,6,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
53,3,3,6,1,2,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
33,4,1,3,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
60,4,1,1,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
33,4,1,3,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
60,4,1,1,1,1,2,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
40,4,1,1,1,2,1,3,3,4,0,1.4,93.918,-42.7,4.962,0,2008,1,4
39,5,2,2,1,2,1,3,3,7,0,1.4,93.918,-42.7,4.962,0,2008,1,5
34,3,1,2,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
34,3,1,2,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
34,3,1,2,1,1,2,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
34,3,1,2,1,2,2,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
20,3,2,2,1,1,1,3,3,4,0,1.4,93.918,-42.7,4.962,0,2008,1,4
57,4,1,1,1,2,1,3,3,4,0,1.4,93.918,-42.7,4.962,0,2008,1,4
34,3,1,2,1,1,1,3,3,5,0,1.4,93.918,-42.7,4.962,1,2008,1,5
41,8,2,2,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
24,7,1,6,1,2,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
41,8,2,2,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
27,8,1,3,1,1,2,3,3,8,0,1.4,93.918,-42.7,4.962,0,2008,1,5
28,3,2,6,1,2,2,3,3,3,0,1.4,93.918,-42.7,4.962,0,2008,1,3
25,5,1,6,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
34,3,1,6,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
27,4,2,1,1,2,1,3,3,11,0,1.4,93.918,-42.7,4.962,0,2008,1,6
29,5,1,5,1,1,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
32,3,1,6,1,1,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
46,5,1,6,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
39,5,1,5,1,2,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
46,5,1,6,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
52,6,1,4,1,1,1,3,3,3,0,1.4,93.918,-42.7,4.962,0,2008,1,3
27,5,3,5,1,2,1,3,3,5,0,1.4,93.918,-42.7,4.962,0,2008,1,5
28,4,2,4,1,1,1,3,3,16,0,1.4,93.918,-42.7,4.962,0,2008,1,6
27,5,2,6,1,2,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
33,3,1,2,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
40,4,3,4,1,1,1,3,3,3,0,1.4,93.918,-42.7,4.962,0,2008,1,3
27,5,2,2,1,1,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
57,10,1,6,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
58,6,1,1,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,1,2008,1,1
36,2,2,2,1,1,1,3,3,17,0,1.4,93.918,-42.7,4.962,0,2008,1,6
32,3,2,6,1,1,1,3,3,5,0,1.4,93.918,-42.7,4.962,0,2008,1,5
33,5,1,6,1,1,1,3,3,8,0,1.4,93.918,-42.7,4.962,0,2008,1,5
51,4,3,1,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
57,4,1,1,1,2,2,3,3,19,0,1.4,93.918,-42.7,4.962,0,2008,1,6
48,5,2,5,1,2,2,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
28,4,2,5,1,1,1,3,3,4,0,1.4,93.918,-42.7,4.962,1,2008,1,4
55,7,3,3,1,1,1,3,3,5,0,1.4,93.918,-42.7,4.962,0,2008,1,5
54,7,1,6,1,2,1,3,3,3,0,1.4,93.918,-42.7,4.962,0,2008,1,3
31,3,1,6,1,2,1,3,3,4,0,1.4,93.918,-42.7,4.962,0,2008,1,4
47,3,1,6,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
35,5,2,6,1,1,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
44,8,1,4,1,2,1,3,3,10,0,1.4,93.918,-42.7,4.962,0,2008,1,5
56,4,1,1,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
56,4,1,1,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
32,5,2,6,1,2,2,3,3,43,0,1.4,93.918,-42.7,4.962,0,2008,1,6
45,5,1,5,1,1,1,3,3,5,0,1.4,93.918,-42.7,4.962,0,2008,1,5
28,5,2,6,1,2,1,3,3,2,0,1.4,93.918,-42.7,4.962,0,2008,1,2
31,3,2,2,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
27,3,1,6,1,1,1,3,3,4,0,1.4,93.918,-42.7,4.962,0,2008,1,4
25,4,2,4,1,2,1,3,3,4,0,1.4,93.918,-42.7,4.962,0,2008,1,4
31,3,2,2,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
38,5,1,5,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
42,3,1,6,1,1,1,3,3,6,0,1.4,93.918,-42.7,4.962,0,2008,1,5
36,5,3,4,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
39,4,1,3,1,2,1,3,3,6,0,1.4,93.918,-42.7,4.962,1,2008,1,5
41,3,1,4,1,2,1,3,3,3,0,1.4,93.918,-42.7,4.962,0,2008,1,3
36,5,3,4,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
27,3,2,6,1,1,1,3,3,2,0,1.4,93.918,-42.7,4.962,1,2008,1,2
45,5,1,5,1,1,1,3,3,6,0,1.4,93.918,-42.7,4.962,0,2008,1,5
51,4,1,1,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
36,5,3,4,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
25,2,2,6,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
53,2,3,1,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
53,2,3,1,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
52,4,3,4,1,1,1,3,3,4,0,1.4,93.918,-42.7,4.962,0,2008,1,4
51,4,1,1,1,2,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
54,1,1,1,1,1,1,3,3,1,0,1.4,93.918,-42.7,4.962,0,2008,1,1
26,2,1,2,1,2,2,3,3,4,0,1.4,93.918,-42.7,4.962,0,2008,1,4
30,2,2,2,1,1,1,3,3,3,0,1.4,93.918,-42.7,4.962,1,2008,1,3
27,6,2,4,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
32,4,1,1,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
32,3,3,6,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
32,3,3,6,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
33,4,1,1,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
31,4,1,1,1,1,1,3,4,2,0,1.4,93.918,-42.7,4.963,0,2008,1,2
32,3,3,6,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
44,4,1,3,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
48,4,1,4,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
40,4,1,1,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
57,6,1,1,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
31,4,3,4,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
40,4,1,1,1,1,2,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
40,4,1,1,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
40,4,1,1,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
40,4,1,1,1,2,2,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
40,4,1,1,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
27,3,1,2,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
27,3,1,2,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
31,5,2,6,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
30,2,1,2,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
26,3,2,2,1,1,1,3,4,4,0,1.4,93.918,-42.7,4.963,0,2008,1,4
51,8,1,5,1,2,2,3,4,1,0,1.4,93.918,-42.7,4.963,1,2008,1,1
55,1,1,1,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
57,5,3,5,1,2,2,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
50,7,1,6,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
39,4,1,4,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
39,4,1,4,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
27,5,2,5,1,2,1,3,4,3,0,1.4,93.918,-42.7,4.963,0,2008,1,3
57,6,3,2,1,2,1,3,4,6,0,1.4,93.918,-42.7,4.963,0,2008,1,5
34,5,2,6,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
34,5,2,6,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
34,5,2,6,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,1,2008,1,1
48,5,3,5,1,2,1,3,4,2,0,1.4,93.918,-42.7,4.963,0,2008,1,2
28,3,2,6,1,1,2,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
34,4,1,4,1,2,2,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
50,7,1,6,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
36,3,2,2,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
36,3,2,2,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
46,3,3,6,1,2,2,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
36,2,1,2,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
36,2,1,2,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
48,5,1,4,1,1,1,3,4,5,0,1.4,93.918,-42.7,4.963,0,2008,1,5
25,4,1,4,1,1,1,3,4,2,0,1.4,93.918,-42.7,4.963,0,2008,1,2
27,4,2,4,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
37,5,3,6,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
34,5,2,6,1,2,2,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
55,2,1,2,1,1,2,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
33,5,1,5,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
49,3,3,6,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
36,4,1,4,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
36,4,1,4,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
36,4,1,4,1,1,2,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
36,4,1,4,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
23,4,2,4,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
36,4,1,4,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
36,4,1,4,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
36,4,1,4,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
36,4,1,4,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
33,4,2,3,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,1,2008,1,1
31,2,1,2,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
42,4,1,3,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
40,4,3,4,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
40,4,3,4,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
46,3,3,6,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
56,3,1,1,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
34,5,1,6,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
31,4,1,4,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
36,4,1,4,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
31,4,1,4,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
32,5,1,5,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,1,2008,1,1
32,4,3,4,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
31,3,3,2,1,1,1,3,4,6,0,1.4,93.918,-42.7,4.963,0,2008,1,5
35,3,2,6,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
46,3,3,6,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
49,4,1,4,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
25,2,2,5,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
49,4,1,4,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
32,2,2,4,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
35,3,2,6,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,1,2008,1,1
33,5,1,6,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
34,4,3,4,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
25,5,2,5,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
38,1,1,2,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
46,3,3,6,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
39,4,1,3,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
38,1,1,2,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
25,5,2,5,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
30,3,1,2,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
23,4,2,2,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
29,11,2,6,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
36,4,1,1,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
29,3,2,6,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
29,11,2,6,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
29,11,2,6,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
25,3,2,2,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
25,3,2,2,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
25,3,2,2,1,1,2,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
54,6,1,2,1,2,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
59,7,1,6,1,1,1,3,4,1,0,1.4,93.918,-42.7,4.963,0,2008,1,1
